#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2026-03-09-11-09-03
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents	ip_proto
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	bool	count	string	count	count	count	count	set[string]	count
1773054523.091348	CjIwCjYPgJv7AhVS7	192.168.159.130	35192	172.236.180.15	123	udp	ntp	0.127763	0	48	SHR	T	F	0	Cd	0	0	1	76	-	17
1773054585.857452	Cy9ZXh1QV6udyg2zE2	192.168.159.130	37666	169.254.169.254	80	tcp	-	0.001060	0	0	RSTRH	T	T	0	Cr	0	0	1	40	-	6
1773054585.875620	C3DNtD23m3ZmQYF4zj	192.168.159.130	37678	169.254.169.254	80	tcp	-	0.001469	0	0	RSTRH	T	T	0	Cr	0	0	1	40	-	6
1773054586.132434	C2LDsl2BXaWlUpZrB6	192.168.159.130	37680	169.254.169.254	80	tcp	-	0.001216	0	0	RSTRH	T	T	0	Cr	0	0	1	40	-	6
1773054586.136748	CPNJFD3Xssf4wo1Sx3	192.168.159.130	37682	169.254.169.254	80	tcp	-	0.001130	0	0	RSTRH	T	T	0	Cr	0	0	1	40	-	6
1773054586.644040	CrRwPN2Hc8EEuSkcJ5	192.168.159.130	37694	169.254.169.254	80	tcp	-	0.001266	0	0	RSTRH	T	T	0	Cr	0	0	1	40	-	6
1773054586.650109	CmJDGw1fwaZYG9Z6Qc	192.168.159.130	37710	169.254.169.254	80	tcp	-	0.001322	0	0	RSTRH	T	T	0	Cr	0	0	1	40	-	6
1773054566.558453	CVrusW1qyD2CZwSlU7	fe80::7369:f86d:eec4:12fc	133	ff02::2	134	icmp	-	-	-	-	OTH	T	F	0	-	1	48	0	0	-	58
1773054587.341091	CEmZZBooN2GXwJZXe	192.168.159.130	38360	172.236.180.15	123	udp	ntp	0.086419	0	48	SHR	T	F	0	Cd	0	0	1	76	-	17
1773054548.885832	C5BTr8OSo4cRwMlzk	192.168.159.130	47096	216.58.203.35	80	tcp	-	116.075321	0	1103	SHR	T	F	0	^hCadCfA	1	40	16	1747	-	6
1773054619.591300	CgkxEb384ErMWKov13	192.168.159.130	32944	172.236.180.15	123	udp	ntp	0.098459	0	48	SHR	T	F	0	Cd	0	0	1	76	-	17
1773054559.099221	Cq7H954coAmtfZtrwe	192.168.159.130	33652	34.107.221.82	80	tcp	-	115.878577	0	216	SHR	T	F	0	^hCadCfA	1	40	16	860	-	6
1773054546.760392	CTHp3t327xvPbdq9F6	192.168.159.130	42486	151.101.209.91	443	tcp	-	171.625698	0	5065	RSTO	T	F	0	^hCadCfR	1	40	22	5949	-	6
1773054549.217760	ChAqge1wpaIeZRvPV	192.168.159.130	44254	34.107.243.93	443	tcp	-	171.010930	0	3794	SHR	T	F	0	^hCadCfA	1	40	19	4558	-	6
1773054667.829332	CsKiTe2xAgrkMxwRne	fe80::7369:f86d:eec4:12fc	133	ff02::2	134	icmp	-	-	-	-	OTH	T	F	0	-	1	48	0	0	-	58
1773054559.099232	CzsNeM0qKTWmhavKl	192.168.159.130	40700	151.101.209.91	443	tcp	-	170.633834	0	4702	RSTO	T	F	0	^hCadCfR	1	40	19	5466	-	6
