#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	stats
#open	2026-03-03-17-00-20
#fields	ts	peer	mem	pkts_proc	bytes_recv	pkts_dropped	pkts_link	pkt_lag	pkts_filtered	events_proc	events_queued	active_tcp_conns	active_udp_conns	active_icmp_conns	tcp_conns	udp_conns	icmp_conns	timers	active_timers	files	active_files	dns_requests	active_dns_requests	reassem_tcp_size	reassem_file_size	reassem_frag_size	reassem_unknown_size
#types	time	string	count	count	count	count	count	interval	count	count	count	count	count	count	count	count	count	count	count	count	count	count	count	count	count	count	count
1772557219.389928	zeek	280	80	14715	0	80	0.000000	-	460	461	2	2	0	5	12	0	2113	68	0	0	0	0	1736	0	0	0
1772557519.390137	zeek	280	243	46428	0	243	0.000000	-	701	701	4	1	1	18	8	1	2199	73	2	0	0	0	5160	0	0	0
1772557819.394590	zeek	280	99	14618	0	99	0.000000	-	412	412	2	2	0	4	3	0	2125	68	0	0	0	0	3050	0	0	0
1772558119.394725	zeek	280	226	50612	0	226	0.000000	-	601	600	2	2	0	13	9	2	2127	69	0	0	0	0	1736	0	0	0
1772558419.395081	zeek	280	22	1392	0	22	0.000000	-	346	346	1	0	0	5	1	0	2077	64	0	0	0	0	48	0	0	0
1772558719.395592	zeek	280	165	37950	0	165	0.000000	-	646	646	4	1	0	14	4	0	2119	76	4	0	0	0	8609	0	0	0
1772559019.396214	zeek	280	93	14903	0	93	0.000000	-	411	411	2	2	0	5	3	0	2127	69	0	0	0	0	1736	0	0	0
1772559319.396393	zeek	280	206	118369	0	206	0.000000	-	503	502	3	1	0	9	6	0	2102	71	0	0	0	0	3812	0	0	0
