#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	ntp
#open	2026-03-09-11-08-43
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	version	mode	stratum	poll	precision	root_delay	root_disp	ref_id	ref_time	org_time	rec_time	xmt_time	num_exts
#types	time	string	addr	port	addr	port	count	count	count	interval	interval	interval	interval	string	time	time	time	time	count
1773056939.734992	C3ePR32eumiuilPbG4	192.168.159.130	42354	172.236.180.15	123	4	4	4	1.000000	0.000000	0.056366	0.012924	40.81.94.65	1773056346.957159	-830108276.359520	1773056939.925549	1773056939.925562	0
1773056971.883302	CUkpWb2FVW4yvHpvuf	192.168.159.130	43235	172.236.180.15	123	4	4	4	1.000000	0.000000	0.056366	0.012955	40.81.94.65	1773056346.957159	900845911.549039	1773056971.931150	1773056971.931188	0
1773057004.490891	C4pUzT21Dez9RUwYhl	192.168.159.130	37216	172.236.180.15	123	4	4	4	1.000000	0.000000	0.056366	0.012985	40.81.94.65	1773056346.957159	-1388513288.004767	1773057004.250667	1773057004.250700	0
1773057068.714689	C68OyM2PHPZaka8J05	192.168.159.130	42248	172.236.180.15	123	4	4	4	1.000000	0.000000	0.056366	0.013046	40.81.94.65	1773056346.957159	-566934700.256718	1773057068.965459	1773057068.965469	0
1773057100.986687	Cxm8QO1JKAZQOEXot3	192.168.159.130	39459	172.236.180.15	123	4	4	4	1.000000	0.000000	0.056366	0.013077	40.81.94.65	1773056346.957159	1089156724.895673	1773057100.971264	1773057100.971331	0
1773057133.155700	CwbQwv4nT70Uktrlx	192.168.159.130	35034	172.236.180.15	123	4	4	4	1.000000	0.000000	0.056366	0.013123	40.81.94.65	1773056346.957159	-2.189264244158885e+09	1773057133.290639	1773057133.290854	0
1773057165.411710	CIEL5u4d7NohoCIE6c	192.168.159.130	46206	172.236.180.15	123	4	4	4	1.000000	0.000000	0.056366	0.013153	40.81.94.65	1773056346.957159	-1739797018.642646	1773057165.456179	1773057165.456202	0
1773057197.739835	CrWjxEw6oOzp5jAAk	192.168.159.130	33245	172.236.180.15	123	4	4	4	1.000000	0.000000	0.056366	0.013184	40.81.94.65	1773056346.957159	-562992050.440103	1773057197.770892	1773057197.770956	0
1773057230.062804	Cyv9Kj9iiImtoJJvk	192.168.159.130	52410	172.236.180.15	123	4	4	4	1.000000	0.000000	0.056366	0.013214	40.81.94.65	1773056346.957159	-1199335708.845742	1773057230.085833	1773057230.085894	0
1773057263.525365	Chx06QRlfuAAQOTtk	192.168.159.130	39526	172.236.180.15	123	4	4	4	1.000000	0.000000	0.056366	0.013245	40.81.94.65	1773056346.957159	868158297.393588	1773057263.716012	1773057263.716059	0
1773057297.954212	CLQ31a35U0CedKYGy3	192.168.159.130	33321	172.236.180.15	123	4	4	4	1.000000	0.000000	0.056366	0.013290	40.81.94.65	1773056346.957159	-702863786.295717	1773057297.925822	1773057297.926208	0
1773057332.036071	CNlmr24sc62MUzkHt7	192.168.159.130	59662	172.236.180.15	123	4	4	4	1.000000	0.000000	0.056366	0.013321	40.81.94.65	1773056346.957159	218820315.397412	1773057332.070392	1773057332.070438	0
1773057364.327984	Ci5jUK2sTL1DbSn608	192.168.159.130	60044	172.236.180.15	123	4	4	4	1.000000	0.000000	0.056366	0.013351	40.81.94.65	1773056346.957159	-581075371.149464	1773057364.490966	1773057364.491002	0
1773057398.803194	C2HNPB3r9314QaYL71	192.168.159.130	51591	172.236.180.15	123	4	4	4	1.000000	0.000000	0.050842	0.013443	40.81.94.65	1773057377.419908	-2085733524.859034	1773057398.730924	1773057398.730958	0
1773057463.699189	CljIb53z8SNQtaMFrd	192.168.159.130	48185	172.236.180.15	123	4	4	4	1.000000	0.000000	0.050842	0.013504	40.81.94.65	1773057377.419908	1057565902.337781	1773057463.765430	1773057463.765443	0
1773057499.970259	Czks5d33lHfxkRZshf	192.168.159.130	47071	172.236.180.15	123	4	4	4	1.000000	0.000000	0.050842	0.013550	40.81.94.65	1773057377.419908	-2.1626130780121417e+09	1773057500.165761	1773057500.165814	0
1773057534.406033	C5ClRmUJDsFaXGQxa	192.168.159.130	48419	172.236.180.15	123	4	4	4	1.000000	0.000000	0.050842	0.013580	40.81.94.65	1773057377.419908	-1536688351.554524	1773057534.325469	1773057534.325611	0
1773057599.983183	C0m5vp3pntS2qo4SEd	192.168.159.130	44363	172.236.180.15	123	4	4	4	1.000000	0.000000	0.050842	0.013641	40.81.94.65	1773057377.419908	-1722692746.055586	1773057600.090607	1773057600.090661	0
#close	2026-03-09-12-10-39
